지역,시,구,동,방,화장실,주방,거실,전용 면적,건물 유형,엘리베이터,주차 여부,임대료(1주),관리비용,청소비용,보증금,계약일수,총일수,예약률
부산광역시,영도구,동삼동,, 2, 1, 1, 0,17,아파트,있음,무료주차(여유),"185,000","23,000","25,000","330,000",17,103,0.165
경기도,김포시,운양동,, 1, 1, 1, 1,8,오피스텔,있음,불가능,"250,000","70,000","50,000","330,000",5,103,0.049
서울특별시,강서구,화곡동,, 1, 1, 1, 0,6,오피스텔,있음,불가능,"210,000","78,000","50,000","330,000",36,103,0.35
대구광역시,중구,동산동,, 3, 2, 1, 1,34,아파트,있음,무료주차(여유),"377,000","90,000","60,000","330,000",18,103,0.175
경기도,평택시,용이동,, 1, 1, 1, 0,6,원룸건물,있음,무료주차(선착순),"180,000","25,000","25,000","330,000",7,103,0.068
부산광역시,사하구,하단동,, 2, 1, 1, 1,23,아파트,있음,무료주차(여유),"200,000","50,000","50,000","330,000",71,103,0.689
경상남도,통영시,미수동,, 1, 1, 1, 1,16,아파트,있음,무료주차(여유),"330,000","30,000","20,000","330,000",16,103,0.155
경상남도,거제시,고현동,, 3, 2, 1, 1,38,단독주택,없음,무료주차(여유),"450,000","50,000","80,000","330,000",14,103,0.136
경기도,수원시,영통구,신동, 1, 1, 1, 1,7,복층오피스텔,있음,유료주차,"240,000","70,000","50,000","330,000",49,103,0.476
경기도,군포시,금정동,, 2, 1, 1, 1,15,아파트,있음,무료주차(선착순),"300,000","60,000","50,000","330,000",79,103,0.767
부산광역시,부산진구,가야동,, 1, 1, 1, 1,8,복층원룸건물,없음,무료주차(여유),"130,000","40,000","60,000","330,000",0,103,0
인천광역시,서구,가좌동,, 2, 1, 1, 1,11,연립빌라,없음,무료주차(선착순),"140,000","30,000","50,000","330,000",15,103,0.146
서울특별시,관악구,신림동,, 1, 1, 0, 0,7,원룸건물,있음,유료주차,"180,000","20,000","40,000","330,000",51,103,0.495
인천광역시,부평구,청천동,, 1, 1, 0, 0,6,원룸건물,없음,무료주차(선착순),"150,000","35,000","30,000","330,000",0,103,0
인천광역시,서구,경서동,, 1, 1, 1, 1,9,복층오피스텔,있음,무료주차(여유),"205,000","55,000","50,000","330,000",28,103,0.272
서울특별시,강남구,논현동,, 1, 1, 0, 0,3,고시원,없음,불가능,"160,000",0,"50,000","100,000",16,103,0.155
충청남도,천안시,동남구,신부동, 1, 1, 1, 0,7,아파트,있음,무료주차(여유),"200,000",0,0,"330,000",72,103,0.699
인천광역시,서구,원당동,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"230,000","60,000","30,000","330,000",33,103,0.32
서울특별시,강남구,신사동,, 1, 1, 1, 0,10,복층상가주택,있음,불가능,"325,000","50,000",0,"330,000",19,103,0.184
경상북도,포항시,남구,대잠동, 1, 1, 0, 1,9,원룸건물,없음,무료주차(선착순),"230,000",0,0,"330,000",1,103,0.01
서울특별시,노원구,하계동,, 1, 1, 1, 1,14,아파트,있음,무료주차(선착순),"290,000","50,000","30,000","330,000",52,103,0.505
서울특별시,송파구,가락동,, 1, 1, 1, 0,9,오피스텔,있음,불가능,"299,000","65,000","60,000","330,000",9,103,0.087
충청남도,아산시,배방읍,, 1, 1, 1, 0,11,오피스텔,있음,무료주차(여유),"280,000","80,000","20,000","330,000",0,103,0
경기도,광명시,광명동,, 1, 1, 0, 0,6,오피스텔,있음,무료주차(여유),"300,000","65,000","50,000","330,000",26,103,0.252
서울특별시,송파구,잠실동,, 2, 1, 1, 1,13,아파트,있음,유료주차,"860,000","90,000","150,000","330,000",22,103,0.214
서울특별시,마포구,서교동,, 1, 1, 0, 0,9,원룸건물,없음,불가능,"220,000","30,000","20,000","330,000",45,103,0.437
경기도,고양시,일산동구,식사동, 2, 1, 1, 1,28,복층오피스텔,있음,무료주차(여유),"280,000","78,000","100,000","330,000",51,103,0.495
인천광역시,미추홀구,숭의동,, 3, 2, 1, 1,18,오피스텔,있음,무료주차(선착순),"390,000","30,000",0,"330,000",23,103,0.223
경기도,안양시,만안구,안양동, 3, 2, 1, 1,23,아파트,있음,무료주차(여유),"400,000","30,000","100,000","330,000",80,103,0.777
서울특별시,성북구,장위동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"300,000",0,"30,000","330,000",74,103,0.718
전북특별자치도,전주시,덕진구,, 1, 1, 1, 0,7,원룸건물,없음,무료주차(선착순),"170,000","15,000","10,000","330,000",13,103,0.126
경기도,김포시,고촌읍,, 3, 2, 1, 1,26,아파트,있음,무료주차(여유),"320,000","40,000",0,"330,000",70,103,0.68
경기도,의정부시,의정부동,, 2, 1, 1, 0,9,연립빌라,없음,유료주차,"350,000","50,000","20,000","330,000",24,103,0.233
경기도,고양시,일산서구,대화동, 1, 1, 1, 1,14,오피스텔,있음,무료주차(여유),"340,000","60,000","20,000","330,000",44,103,0.427
부산광역시,부산진구,가야동,, 1, 1, 1, 0,7,원룸건물,없음,무료주차(여유),"110,000","20,000","40,000","330,000",66,103,0.641
인천광역시,연수구,연수동,, 3, 2, 1, 1,27,오피스텔,있음,무료주차(여유),"450,000","90,000","70,000","330,000",17,103,0.165
부산광역시,해운대구,재송동,, 3, 2, 1, 1,23,오피스텔,있음,무료주차(여유),"499,000","99,000","99,000","330,000",18,103,0.175
서울특별시,동대문구,청량리동,, 1, 1, 1, 0,7,오피스텔,있음,유료주차,"350,000","40,000","30,000","330,000",36,103,0.35
부산광역시,남구,대연동,, 1, 1, 1, 1,18,아파트,있음,무료주차(여유),"312,000","50,000","50,000","330,000",16,103,0.155
경기도,수원시,영통구,이의동, 1, 1, 1, 0,7,오피스텔,있음,무료주차(여유),"380,000","40,000","20,000","330,000",12,103,0.117
서울특별시,서초구,서초동,, 1, 1, 1, 0,10,오피스텔,있음,유료주차,"329,000","140,000","90,000","330,000",103,103,1
경기도,고양시,일산서구,대화동, 3, 2, 1, 1,33,아파트,있음,무료주차(여유),"890,000","150,000","100,000","330,000",17,103,0.165
서울특별시,강남구,대치동,, 1, 1, 1, 1,10,아파트,있음,무료주차(여유),"600,000","70,000","50,000","330,000",39,103,0.379
경기도,성남시,분당구,삼평동, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"420,000","80,000","60,000","330,000",60,103,0.583
서울특별시,중구,신당동,, 1, 1, 0, 0,8,오피스텔,있음,불가능,"320,000","60,000","60,000","330,000",10,103,0.097
충청남도,천안시,서북구,, 1, 1, 1, 0,8,아파트,있음,무료주차(여유),"180,000","40,000","20,000","330,000",23,103,0.223
경기도,의정부시,의정부동,, 1, 1, 0, 0,3,고시원,없음,무료주차(선착순),"150,000",0,0,"100,000",0,103,0
경기도,의정부시,의정부동,, 1, 1, 0, 0,3,고시원,없음,무료주차(선착순),"150,000",0,0,"100,000",0,103,0
경기도,의정부시,의정부동,, 1, 1, 0, 0,3,고시원,없음,무료주차(선착순),"150,000",0,0,"100,000",0,103,0
부산광역시,부산진구,가야동,, 1, 1, 1, 0,7,원룸건물,없음,무료주차(여유),"110,000","10,000","40,000","330,000",21,103,0.204
경기도,안양시,만안구,안양동, 1, 1, 0, 0,5,고시원,없음,유료주차,"200,000",0,"10,000","100,000",13,103,0.126
서울특별시,강남구,삼성동,, 1, 1, 1, 1,12,연립빌라,없음,불가능,"375,000","75,000","39,000","330,000",0,103,0
충청남도,천안시,서북구,쌍용동, 2, 1, 1, 1,23,아파트,있음,무료주차(선착순),"280,000","70,000","100,000","330,000",18,103,0.175
서울특별시,강남구,삼성동,, 1, 1, 1, 0,9,오피스텔,있음,불가능,"450,000","100,000","80,000","330,000",44,103,0.427
경상북도,포항시,남구,대잠동, 1, 1, 1, 0,10,원룸건물,없음,무료주차(여유),"250,000",0,0,"330,000",0,103,0
울산광역시,남구,무거동,, 1, 1, 1, 0,4,상가주택,없음,불가능,"200,000","20,000","20,000","330,000",11,103,0.107
서울특별시,노원구,상계동,, 2, 1, 1, 1,13,아파트,있음,무료주차(선착순),"460,000","80,000","100,000","330,000",40,103,0.388
서울특별시,강서구,화곡동,, 1, 1, 1, 1,7,원룸건물,있음,무료주차(선착순),"250,000","40,000","50,000","330,000",50,103,0.485
서울특별시,송파구,잠실동,, 1, 1, 0, 0,3,고시원,없음,불가능,"280,000",0,0,"100,000",0,103,0
경상북도,경주시,성건동,, 1, 1, 1, 0,8,원룸건물,없음,무료주차(여유),"170,000","10,000",0,"330,000",39,103,0.379
충청북도,청주시,청원구,율량동, 1, 1, 1, 1,12,아파트,있음,무료주차(선착순),"230,000","60,000","50,000","330,000",41,103,0.398
부산광역시,연제구,거제동,, 1, 1, 1, 0,7,원룸건물,있음,무료주차(선착순),"99,000","50,000","50,000","330,000",18,103,0.175
전북특별자치도,전주시,덕진구,, 1, 1, 1, 0,7,원룸건물,없음,무료주차(선착순),"170,000","15,000","10,000","330,000",0,103,0
서울특별시,강남구,역삼동,, 1, 1, 0, 1,10,복층오피스텔,있음,유료주차,"428,000","95,000","65,000","330,000",11,103,0.107
서울특별시,동작구,사당동,, 3, 2, 1, 1,25,복층연립빌라,있음,무료주차(여유),"600,000","100,000","150,000","330,000",72,103,0.699
경기도,의정부시,의정부동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"200,000","35,000","50,000","330,000",48,103,0.466
경기도,이천시,부발읍,, 1, 1, 1, 1,10,오피스텔,있음,무료주차(선착순),"199,800","49,800","39,800","330,000",78,103,0.757
경기도,수원시,영통구,이의동, 2, 2, 1, 1,19,오피스텔,있음,무료주차(여유),"450,000","100,000",0,"330,000",67,103,0.65
대구광역시,북구,복현동,, 1, 1, 1, 0,5,원룸건물,없음,무료주차(여유),"150,000",0,0,"330,000",14,103,0.136
서울특별시,강서구,마곡동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(선착순),"450,000","80,000","80,000","330,000",53,103,0.515
경기도,성남시,분당구,정자동, 1, 1, 1, 0,9,오피스텔,있음,유료주차,"330,000","60,000","60,000","330,000",3,103,0.029
서울특별시,강서구,화곡동,, 1, 1, 1, 1,7,연립빌라,있음,무료주차(선착순),"200,000","50,000",0,"330,000",72,103,0.699
인천광역시,계양구,계산동,, 3, 2, 1, 1,28,오피스텔,있음,무료주차(여유),"250,000",0,0,"330,000",13,103,0.126
서울특별시,마포구,도화동,, 1, 1, 1, 1,10,오피스텔,있음,유료주차,"630,000","60,000","50,000","330,000",26,103,0.252
서울특별시,중랑구,상봉동,, 1, 1, 0, 1,10,복층오피스텔,있음,불가능,"280,000","60,000","60,000","330,000",59,103,0.573
서울특별시,영등포구,영등포동2가,, 1, 1, 1, 0,9,복층오피스텔,있음,유료주차,"370,000","70,000","70,000","330,000",17,103,0.165
경기도,고양시,덕양구,행신동, 1, 1, 1, 1,6,단독주택,없음,무료주차(선착순),"170,000","30,000","20,000","330,000",7,103,0.068
제주특별자치도,서귀포시,도순동,, 1, 1, 1, 1,13,단독주택,없음,무료주차(여유),"160,000",0,0,"330,000",70,103,0.68
서울특별시,강서구,마곡동,, 1, 1, 1, 1,7,오피스텔,있음,유료주차,"320,000","50,000","50,000","330,000",25,103,0.243
서울특별시,강남구,신사동,, 1, 1, 0, 0,3,고시원,없음,불가능,"250,000",0,0,"100,000",5,103,0.049
제주특별자치도,서귀포시,도순동,, 1, 1, 1, 1,15,단독주택,없음,무료주차(여유),"180,000",0,0,"330,000",67,103,0.65
서울특별시,강서구,화곡동,, 2, 1, 1, 1,8,연립빌라,있음,무료주차(선착순),"250,000","50,000",0,"330,000",37,103,0.359
경기도,화성시,남양읍,, 1, 1, 0, 0,7,고시원,있음,무료주차(선착순),"100,000","50,000","50,000","100,000",13,103,0.126
경기도,과천시,별양동,, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"390,000","70,000","100,000","330,000",61,103,0.592
서울특별시,용산구,문배동,, 1, 1, 0, 0,8,오피스텔,있음,불가능,"380,000","80,000","60,000","330,000",20,103,0.194
서울특별시,강서구,화곡동,, 1, 1, 0, 0,6,복층오피스텔,있음,무료주차(선착순),"180,000","50,000",0,"330,000",72,103,0.699
서울특별시,성동구,용답동,, 1, 1, 1, 0,7,오피스텔,있음,불가능,"300,000","60,000","60,000","330,000",35,103,0.34
서울특별시,노원구,상계동,, 2, 1, 1, 1,24,아파트,있음,무료주차(선착순),"430,000","60,000","50,000","330,000",55,103,0.534
서울특별시,중랑구,상봉동,, 1, 1, 1, 0,7,오피스텔,있음,무료주차(선착순),"320,000","70,000","40,000","330,000",58,103,0.563
서울특별시,강서구,마곡동,, 1, 1, 1, 1,7,오피스텔,있음,무료주차(여유),"330,000","50,000","50,000","330,000",19,103,0.184
서울특별시,서대문구,대현동,, 1, 1, 1, 1,10,복층오피스텔,있음,유료주차,"450,000","42,000","30,000","330,000",66,103,0.641
전북특별자치도,전주시,완산구,서신동, 1, 1, 1, 0,7,원룸건물,없음,무료주차(여유),"220,000",0,"50,000","330,000",0,103,0
경기도,수원시,영통구,하동, 2, 1, 1, 1,13,오피스텔,있음,무료주차(여유),"490,000","100,000","70,000","330,000",66,103,0.641
인천광역시,서구,가정동,, 1, 1, 0, 0,8,오피스텔,있음,무료주차(여유),"330,000","50,000","50,000","330,000",19,103,0.184
서울특별시,강서구,등촌동,, 3, 1, 1, 1,14,연립빌라,있음,무료주차(여유),"400,000","30,000","30,000","330,000",34,103,0.33
경기도,수원시,영통구,매탄동, 1, 1, 1, 1,14,원룸건물,있음,무료주차(여유),"250,000","100,000","100,000","330,000",1,103,0.01
경기도,성남시,수정구,창곡동, 1, 1, 0, 0,7,오피스텔,있음,불가능,"330,000","60,000","60,000","330,000",8,103,0.078
부산광역시,기장군,일광읍,, 1, 1, 1, 0,9,오피스텔,있음,불가능,"150,000","50,000","50,000","330,000",33,103,0.32
부산광역시,사하구,하단동,, 1, 1, 1, 0,8,단독주택,있음,무료주차(선착순),"200,000","50,000","30,000","330,000",0,103,0
경기도,수원시,팔달구,화서동, 2, 1, 1, 1,15,아파트,있음,무료주차(선착순),"370,000","70,000","70,000","330,000",103,103,1
전북특별자치도,전주시,덕진구,, 1, 1, 0, 0,9,복층오피스텔,있음,무료주차(여유),"195,000","60,000","30,000","330,000",44,103,0.427
서울특별시,서초구,서초동,, 1, 1, 0, 0,4,고시원,없음,유료주차,"89,000","30,000","30,000","100,000",3,103,0.029
서울특별시,마포구,공덕동,, 1, 1, 0, 0,9,오피스텔,있음,불가능,"380,000","100,000","30,000","330,000",38,103,0.369
서울특별시,강남구,역삼동,, 1, 1, 1, 1,9,오피스텔,있음,유료주차,"380,000","100,000","150,000","330,000",24,103,0.233
서울특별시,동대문구,청량리동,, 1, 1, 0, 0,7,오피스텔,있음,유료주차,"330,000","60,000","60,000","330,000",15,103,0.146
서울특별시,강남구,청담동,, 1, 1, 1, 0,5,오피스텔,있음,불가능,"300,000","60,000","60,000","330,000",90,103,0.874
경기도,수원시,영통구,이의동, 2, 1, 1, 1,12,오피스텔,있음,무료주차(여유),"380,000",0,0,"330,000",40,103,0.388
경기도,용인시,처인구,역북동, 1, 1, 1, 0,8,오피스텔,있음,유료주차,"500,000","30,000","50,000","330,000",12,103,0.117
경기도,오산시,오산동,, 1, 1, 1, 0,8,아파트,있음,무료주차(선착순),"200,000","15,000","20,000","330,000",42,103,0.408
서울특별시,동대문구,답십리동,, 1, 1, 0, 0,7,복층오피스텔,있음,불가능,"300,000","60,000","60,000","330,000",6,103,0.058
서울특별시,관악구,신림동,, 1, 1, 0, 0,4,원룸건물,없음,불가능,"100,000",0,"30,000","330,000",12,103,0.117
부산광역시,해운대구,우동,, 1, 1, 1, 0,11,호텔,있음,무료주차(여유),"350,000","70,000","70,000","330,000",6,103,0.058
서울특별시,강남구,신사동,, 1, 1, 1, 0,9,원룸건물,없음,무료주차(선착순),"600,000","100,000","50,000","330,000",0,103,0
부산광역시,수영구,민락동,, 1, 1, 1, 1,8,오피스텔,있음,유료주차,"350,000","50,000","80,000","330,000",103,103,1
서울특별시,동대문구,청량리동,, 1, 1, 1, 0,7,오피스텔,있음,불가능,"330,000","60,000","60,000","330,000",25,103,0.243
부산광역시,부산진구,양정동,, 1, 1, 0, 0,7,원룸건물,없음,무료주차(선착순),"135,000","50,000","50,000","330,000",3,103,0.029
경기도,용인시,기흥구,신갈동, 3, 2, 1, 1,32,아파트,있음,유료주차,"400,000","80,000","50,000","330,000",89,103,0.864
충청북도,청주시,흥덕구,복대동, 1, 1, 1, 0,10,상가주택,없음,무료주차(선착순),"120,000","40,000","50,000","330,000",16,103,0.155
경기도,하남시,망월동,, 1, 1, 1, 0,6,오피스텔,있음,불가능,"240,000","60,000","60,000","330,000",21,103,0.204
인천광역시,서구,청라동,, 1, 1, 1, 1,9,오피스텔,있음,무료주차(여유),"350,000","40,000",0,"330,000",26,103,0.252
경기도,남양주시,일패동,, 1, 1, 1, 0,9,상가주택,있음,무료주차(여유),"240,000","40,000","30,000","330,000",18,103,0.175
인천광역시,서구,가좌동,, 3, 2, 1, 1,20,오피스텔,있음,무료주차(여유),"210,000","50,000",0,"330,000",72,103,0.699
인천광역시,부평구,청천동,, 3, 2, 1, 1,25,오피스텔,있음,무료주차(선착순),"230,000","50,000",0,"330,000",100,103,0.971
인천광역시,부평구,부평동,, 3, 2, 1, 1,21,오피스텔,있음,무료주차(선착순),"210,000","50,000",0,"330,000",80,103,0.777
